Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID,Supervisor Districts,Fire Prevention Districts,Current Police Districts,Neighborhoods - Analysis Boundaries,Zip Codes,Neighborhoods (old),Police Districts,Civic Center Harm Reduction Project Boundary,HSOC Zones,Central Market/Tenderloin Boundary Polygon - Updated
193142485,E10,19135818,Structure Fire,11/10/2019,11/10/2019,11/10/2019 16:16,11/10/2019 16:16,11/10/2019 16:18,11/10/2019 16:18,11/10/2019 16:21,,,Fire,11/10/2019 16:21,1500 Block of DIVISADERO ST,San Francisco,94115,B05,10,4154,3,3,3,TRUE,Alarm,1,ENGINE,1,5,5,Japantown,"(37.78382860424619, -122.43946668244504)",193142485-E10,11,15,9,15,29490,13,6,,,
193092476,B07,19133693,Alarms,11/5/2019,11/5/2019,11/5/2019 15:01,11/5/2019 15:02,11/5/2019 15:02,11/5/2019 15:04,11/5/2019 15:05,,,Fire,11/5/2019 15:06,1000 Block of CLEMENT ST,San Francisco,94118,B07,31,7141,3,3,3,FALSE,Alarm,1,CHIEF,2,7,1,Inner Richmond,"(37.78262231883175, -122.47030398772962)",193092476-B07,2,11,9,11,54,11,6,,,
192763931,E19,19118713,Alarms,10/3/2019,10/3/2019,10/3/2019 20:29,10/3/2019 20:31,10/3/2019 20:31,10/3/2019 20:32,10/3/2019 20:34,,,Fire,10/3/2019 20:43,200 Block of BUCKINGHAM WAY,San Francisco,94132,B08,19,8853,3,3,3,TRUE,Alarm,1,ENGINE,2,8,7,Lakeshore,"(37.72594925713664, -122.47884096577503)",192763931-E19,4,1,5,16,64,14,8,,,
200350254,E16,20014937,Gas Leak (Natural and LP Gases),2/4/2020,2/3/2020,2/4/2020 4:04,2/4/2020 4:06,2/4/2020 4:06,2/4/2020 4:08,2/4/2020 4:10,,,Fire,2/4/2020 4:22,2000 Block of LOMBARD ST,San Francisco,94123,B04,16,3461,3,3,3,TRUE,Alarm,1,ENGINE,2,4,2,Marina,"(37.79983092352266, -122.4352019478833)",200350254-E16,1,13,6,13,57,17,9,,,
200092555,93,20003725,Medical Incident,1/9/2020,1/9/2020,1/9/2020 15:18,1/9/2020 15:20,1/9/2020 15:20,1/9/2020 15:20,,,,No Merit,1/9/2020 15:25,800 Block of MARKET ST,San Francisco,94103,B01,1,2247,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,3,6,South of Market,"(37.784205674933816, -122.40761273180911)",200092555-93,9,12,2,34,28853,34,2,1,,
200373823,KM03,20016145,Medical Incident,2/6/2020,2/6/2020,2/6/2020 20:44,2/6/2020 20:44,2/6/2020 20:44,2/6/2020 20:44,2/6/2020 20:54,2/6/2020 21:08,2/6/2020 21:48,Code 2 Transport,2/6/2020 21:48,VAN NESS AV/CHESTNUT ST,San Francisco,94109,B04,28,3144,A,2,2,FALSE,Non Life-threatening,1,PRIVATE,1,1,2,Marina,"(37.80228098260885, -122.42473126060793)",200373823-KM03,1,5,6,13,28858,17,9,,,
200311572,T19,20013258,Alarms,1/31/2020,1/31/2020,1/31/2020 11:31,1/31/2020 11:34,1/31/2020 11:34,1/31/2020 11:35,1/31/2020 11:36,,,Fire,1/31/2020 11:45,200 Block of BUCKINGHAM WAY,San Francisco,94132,B08,19,8853,3,3,3,FALSE,Alarm,1,TRUCK,1,8,7,Lakeshore,"(37.725841088990414, -122.47886510417918)",200311572-T19,4,1,5,16,64,14,8,,,
193303687,E07,19142707,Medical Incident,11/26/2019,11/26/2019,11/26/2019 19:49,11/26/2019 19:50,11/26/2019 19:50,11/26/2019 19:52,11/26/2019 19:54,,,Code 2 Transport,11/26/2019 20:05,2200 Block of BRYANT ST,San Francisco,94110,B06,7,5451,2,2,2,TRUE,Non Life-threatening,1,ENGINE,2,6,9,Mission,"(37.75882738556977, -122.40963200560405)",193303687-E07,7,2,7,20,28859,19,4,,3,
193132471,73,19135369,Medical Incident,11/9/2019,11/9/2019,11/9/2019 15:19,11/9/2019 15:22,11/9/2019 15:22,11/9/2019 15:22,11/9/2019 15:32,11/9/2019 15:47,11/9/2019 16:07,Code 2 Transport,11/9/2019 17:03,6200 Block of CALIFORNIA ST,San Francisco,94121,B07,14,7214,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,7,1,Outer Richmond,"(37.78396138925228, -122.48447748792539)",193132471-73,2,11,9,29,55,26,6,,,
193632188,E43,19157160,Outside Fire,12/29/2019,12/29/2019,12/29/2019 16:51,12/29/2019 16:52,12/29/2019 16:53,12/29/2019 16:53,12/29/2019 16:57,,,Fire,12/29/2019 17:03,300 Block of LA GRANDE AVE,San Francisco,94112,B09,43,6165,3,3,3,TRUE,Fire,1,ENGINE,1,9,11,McLaren Park,"(37.71975159594513, -122.425588438069)",193632188-E43,6,9,4,19,309,18,7,,,
193553116,KM01,19153984,Medical Incident,12/21/2019,12/21/2019,12/21/2019 19:33,12/21/2019 19:33,12/21/2019 19:33,12/21/2019 19:41,,,,Code 2 Transport,12/21/2019 19:42,900 Block of MARKET ST,San Francisco,94102,B03,1,1365,C,2,2,FALSE,Non Life-threatening,1,PRIVATE,2,3,6,Tenderloin,"(37.7828276498838, -122.40970842372067)",193553116-KM01,9,14,2,36,28852,36,2,1,,1
200251397,E26,20010589,Medical Incident,1/25/2020,1/25/2020,1/25/2020 11:31,1/25/2020 11:32,1/25/2020 11:32,1/25/2020 11:33,1/25/2020 11:37,,,Code 2 Transport,1/25/2020 11:54,100 Block of MONTEREY BLVD,San Francisco,94131,B09,26,8214,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,9,7,West of Twin Peaks,"(37.73168937156108, -122.43859682587676)",200251397-E26,4,9,4,41,63,40,7,,,
193470068,T12,19150115,Alarms,12/13/2019,12/12/2019,12/13/2019 0:29,12/13/2019 0:31,12/13/2019 0:31,12/13/2019 0:35,12/13/2019 0:38,,,Fire,12/13/2019 0:42,0 Block of DELMAR ST,San Francisco,94117,B05,21,4512,3,3,3,FALSE,Alarm,1,TRUCK,3,5,5,Haight Ashbury,"(37.76825996700033, -122.44566507859382)",193470068-T12,11,15,8,3,29492,9,5,,,
192870490,E05,19123550,Medical Incident,10/14/2019,10/13/2019,10/14/2019 6:09,10/14/2019 6:11,10/14/2019 6:11,10/14/2019 6:13,,,,Code 2 Transport,10/14/2019 6:16,1300 Block of FILLMORE ST,San Francisco,94115,B05,5,3536,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,2,5,5,Western Addition,"(37.78188029340187, -122.4324905130377)",192870490-E05,11,15,6,39,29490,41,9,,,
193162041,64,19136560,Medical Incident,11/12/2019,11/12/2019,11/12/2019 13:09,11/12/2019 13:12,11/12/2019 13:12,11/12/2019 13:12,,,,Code 2 Transport,11/12/2019 13:14,200 Block of VALENCIA ST,San Francisco,94103,B02,6,5126,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,3,2,8,Mission,"(37.76844274160024, -122.42229765823365)",193162041-64,5,8,7,20,28853,19,4,,3,
193161591,E24,19136518,Medical Incident,11/12/2019,11/12/2019,11/12/2019 11:29,11/12/2019 11:29,11/12/2019 11:29,11/12/2019 11:30,11/12/2019 11:33,,,Code 2 Transport,11/12/2019 11:53,3700 Block of 22ND ST,San Francisco,94114,B06,24,5466,3,3,3,FALSE,Potentially Life-Threatening,1,ENGINE,1,6,8,Noe Valley,"(37.754749223013874, -122.43107482160357)",193161591-E24,5,2,7,22,28862,22,4,,,
200330684,66,20014055,Medical Incident,2/2/2020,2/1/2020,2/2/2020 7:21,2/2/2020 7:21,2/2/2020 7:21,2/2/2020 7:21,2/2/2020 7:21,2/2/2020 7:36,2/2/2020 7:39,Code 2 Transport,2/2/2020 8:25,DIVISION ST/11TH ST,San Francisco,94103,B02,29,2346,2,2,2,TRUE,Non Life-threatening,1,MEDIC,1,2,6,South of Market,"(37.7694111910912, -122.41093108914488)",200330684-66,9,8,7,34,28853,34,4,,2,
193613083,E33,19156408,Medical Incident,12/27/2019,12/27/2019,12/27/2019 19:05,12/27/2019 19:05,12/27/2019 19:06,12/27/2019 19:06,12/27/2019 19:09,,,Code 2 Transport,12/27/2019 19:21,2500 Block of ALEMANY BL,San Francisco,94112,B09,33,8345,3,E,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,9,11,Outer Mission,"(37.715069798076456, -122.44662546875325)",193613083-E33,6,9,4,28,28861,25,7,,,
200031482,E34,20001138,Medical Incident,1/3/2020,1/3/2020,1/3/2020 11:54,1/3/2020 11:56,1/3/2020 11:56,1/3/2020 11:56,1/3/2020 12:00,,,Code 2 Transport,1/3/2020 12:38,48TH AV/FULTON ST,San Francisco,94121,B07,34,7277,2,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,7,1,Golden Gate Park,"(37.7714455169106, -122.5088231695438)",200031482-E34,2,11,9,12,55,8,6,,,
193031554,T03,19130952,Medical Incident,10/30/2019,10/30/2019,10/30/2019 11:07,10/30/2019 11:09,10/30/2019 11:10,10/30/2019 11:10,10/30/2019 11:15,,,No Merit,10/30/2019 11:16,POST ST/LARKIN ST,San Francisco,94109,B04,3,1641,3,3,3,FALSE,Potentially Life-Threatening,1,TRUCK,1,4,6,Tenderloin,"(37.78703794622671, -122.4182709824337)",193031554-T03,9,13,6,36,28858,36,9,,,
192931321,RC1,19126145,Medical Incident,10/20/2019,10/20/2019,10/20/2019 10:50,10/20/2019 10:51,10/20/2019 10:51,10/20/2019 10:52,,,,Code 2 Transport,10/20/2019 10:56,8TH ST/MISSION ST,San Francisco,94103,B02,1,2318,E,E,3,TRUE,Potentially Life-Threatening,1,RESCUE CAPTAIN,4,2,6,South of Market,"(37.77745741994847, -122.41315769157707)",192931321-RC1,9,8,2,34,28853,34,2,1,1,1
193641579,91,19157499,Medical Incident,12/30/2019,12/30/2019,12/30/2019 12:29,12/30/2019 12:30,12/30/2019 12:31,12/30/2019 12:31,12/30/2019 12:37,12/30/2019 12:59,12/30/2019 13:21,Code 2 Transport,12/30/2019 13:48,800 Block of JAMESTOWN AVE,San Francisco,94124,B10,17,6642,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.71650617808711, -122.39041776743083)",193641579-91,8,10,3,1,58,1,3,,,
200153529,T19,20006351,Medical Incident,1/15/2020,1/15/2020,1/15/2020 18:47,1/15/2020 18:48,1/15/2020 18:49,1/15/2020 18:51,,,,Code 2 Transport,1/15/2020 18:51,19TH AV/HOLLOWAY AV,San Francisco,94132,B08,19,8751,3,3,3,TRUE,Potentially Life-Threatening,1,TRUCK,4,9,7,Lakeshore,"(37.7210572969552, -122.47522195024196)",200153529-T19,4,9,5,16,64,14,8,,,
193454071,T04,19149547,Elevator / Escalator Rescue,12/11/2019,12/11/2019,12/11/2019 20:21,12/11/2019 20:22,12/11/2019 20:23,12/11/2019 20:25,12/11/2019 20:26,,,Fire,12/11/2019 20:31,500 Block of MISSION BAY NORTH BL,San Francisco,94158,B03,4,2231,3,3,3,FALSE,Alarm,1,TRUCK,1,3,6,Mission Bay,"(37.77111434426429, -122.39036821259583)",193454071-T04,9,14,3,4,310,20,3,,,
200322314,E06,20013770,Medical Incident,2/1/2020,2/1/2020,2/1/2020 15:25,2/1/2020 15:26,2/1/2020 15:27,2/1/2020 15:28,2/1/2020 15:35,,,Unable to Locate,2/1/2020 15:36,100 Block of DOLORES ST,San Francisco,94114,B02,6,5127,2,2,2,TRUE,Potentially Life-Threatening,1,ENGINE,1,2,8,Castro/Upper Market,"(37.767452628597034, -122.4268087361695)",200322314-E06,5,8,7,5,28862,3,4,,,
193643005,B02,19157649,Alarms,12/30/2019,12/30/2019,12/30/2019 18:22,12/30/2019 18:23,12/30/2019 18:23,12/30/2019 18:24,12/30/2019 18:28,,,Fire,12/30/2019 18:31,300 Block of LEAVENWORTH ST,San Francisco,94109,B02,3,1545,3,3,3,FALSE,Alarm,1,CHIEF,3,2,6,Tenderloin,"(37.78418176298096, -122.41440422069552)",193643005-B02,9,7,10,36,28858,36,10,,,1
193131777,E14,19135288,Traffic Collision,11/9/2019,11/9/2019,11/9/2019 12:37,11/9/2019 12:37,11/9/2019 12:38,11/9/2019 12:39,11/9/2019 12:41,,,No Merit,11/9/2019 12:42,FULTON ST/33RD AV,San Francisco,94121,B07,14,7243,A,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,7,1,Golden Gate Park,"(37.77217853098423, -122.49276138520676)",193131777-E14,2,11,9,12,55,8,6,,,
193350575,B09,19144457,Gas Leak (Natural and LP Gases),12/1/2019,11/30/2019,12/1/2019 7:40,12/1/2019 7:40,12/1/2019 7:43,12/1/2019 7:44,12/1/2019 7:46,,,Fire,12/1/2019 7:53,300 Block of NIAGARA AVE,San Francisco,94112,B09,15,8312,A,3,3,FALSE,Alarm,1,CHIEF,2,9,11,Outer Mission,"(37.71920358556033, -122.44670481607312)",193350575-B09,6,9,4,28,28861,25,7,,,
193123221,D3,19135001,Structure Fire,11/8/2019,11/8/2019,11/8/2019 18:03,11/8/2019 18:03,11/8/2019 18:04,11/8/2019 18:04,,,,Fire,11/8/2019 18:10,0 Block of ORA WAY,San Francisco,94131,B06,26,8154,3,3,3,FALSE,Alarm,1,CHIEF,10,6,8,Glen Park,"(37.74140130705749, -122.43785350382564)",193123221-D3,5,2,4,10,63,7,7,,,
192812071,93,19120871,Medical Incident,10/8/2019,10/8/2019,10/8/2019 13:05,10/8/2019 13:05,10/8/2019 13:05,10/8/2019 13:05,10/8/2019 13:27,,,Patient Declined Transport,10/8/2019 13:48,4700 Block of MISSION ST,San Francisco,94112,B09,43,6121,C,2,2,TRUE,Non Life-threatening,1,MEDIC,1,9,11,Excelsior,"(37.72272703835756, -122.43619448489602)",192812071-93,6,9,4,7,28861,5,7,,,
200362346,E24,20015535,Alarms,2/5/2020,2/5/2020,2/5/2020 14:25,2/5/2020 14:27,2/5/2020 14:28,2/5/2020 14:29,2/5/2020 14:32,,,Fire,2/5/2020 14:49,600 Block of BURNETT AVE,San Francisco,94131,B06,24,5281,3,3,3,FALSE,Alarm,1,ENGINE,2,6,8,Twin Peaks,"(37.75133055257258, -122.44446883035013)",200362346-E24,5,2,8,38,63,38,5,,,
200022559,QRV1,20000808,Traffic Collision,1/2/2020,1/2/2020,1/2/2020 15:47,1/2/2020 15:56,1/2/2020 15:56,1/2/2020 15:56,1/2/2020 15:56,,,Code 2 Transport,1/2/2020 16:13,100 Block of OTIS ST,San Francisco,94103,B02,36,5125,3,3,3,TRUE,Potentially Life-Threatening,1,SUPPORT,1,2,6,Mission,"(37.770913337297436, -122.42030499432543)",200022559-QRV1,9,8,2,20,28853,19,2,1,1,
200311284,E25,20013225,Medical Incident,1/31/2020,1/31/2020,1/31/2020 10:20,1/31/2020 10:20,1/31/2020 10:21,1/31/2020 10:22,,,,Code 2 Transport,1/31/2020 10:24,PALOU AV/3RD ST,San Francisco,94124,B10,17,6534,3,3,3,FALSE,Potentially Life-Threatening,1,ENGINE,3,10,10,Bayview Hunters Point,"(37.73401387414867, -122.39096789028407)",200311284-E25,8,10,3,1,58,1,3,,,
193191503,RC4,19137797,Medical Incident,11/15/2019,11/15/2019,11/15/2019 10:58,11/15/2019 10:58,11/15/2019 11:04,11/15/2019 11:05,11/15/2019 11:22,,,Against Medical Advice,11/15/2019 11:23,1400 Block of NEWCOMB AV,San Francisco,94124,B10,17,6516,A,2,2,TRUE,Non Life-threatening,1,RESCUE CAPTAIN,3,10,10,Bayview Hunters Point,"(37.73359241539053, -122.38701801789368)",193191503-RC4,8,10,3,1,58,1,3,,,
192814122,E37,19121065,Medical Incident,10/8/2019,10/8/2019,10/8/2019 20:53,10/8/2019 20:54,10/8/2019 20:54,10/8/2019 20:55,10/8/2019 20:58,,,Code 2 Transport,10/8/2019 21:06,800 Block of POTRERO AVE,San Francisco,94110,B10,7,2553,3,3,3,FALSE,Potentially Life-Threatening,1,ENGINE,2,10,10,Potrero Hill,"(37.75857196664459, -122.40672604501253)",192814122-E37,8,10,7,20,28859,19,4,,3,
193293413,E09,19142261,Medical Incident,11/25/2019,11/25/2019,11/25/2019 19:53,11/25/2019 19:54,11/25/2019 19:55,11/25/2019 19:56,11/25/2019 19:59,,,Code 3 Transport,11/25/2019 20:15,2900 Block of CESAR CHAVEZ ST,San Francisco,94110,B06,9,5621,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,6,9,Bernal Heights,"(37.74823739400922, -122.40917471669984)",193293413-E09,7,2,7,2,28859,2,4,,3,
192832370,D2,19121870,Structure Fire,10/10/2019,10/10/2019,10/10/2019 14:00,10/10/2019 14:01,10/10/2019 14:01,10/10/2019 14:01,10/10/2019 14:05,,,Fire,10/10/2019 14:13,3700 Block of GEARY BLVD,San Francisco,94118,B07,31,7113,3,3,3,FALSE,Alarm,1,CHIEF,6,7,1,Inner Richmond,"(37.78111459732286, -122.45942809760061)",192832370-D2,2,11,9,11,54,11,6,,,
193480598,76,19150629,Medical Incident,12/14/2019,12/13/2019,12/14/2019 6:17,12/14/2019 6:17,12/14/2019 6:18,12/14/2019 6:18,,,,Other,12/14/2019 6:22,500 Block of 3RD ST,San Francisco,94107,B03,8,2173,A,2,2,TRUE,Non Life-threatening,1,MEDIC,1,3,6,Financial District/South Beach,"(37.7805661978095, -122.39479912417686)",193480598-76,9,6,2,8,28856,6,2,,,
193642871,E17,19157635,Medical Incident,12/30/2019,12/30/2019,12/30/2019 17:49,12/30/2019 17:49,12/30/2019 17:50,12/30/2019 17:51,12/30/2019 17:55,,,Code 2 Transport,12/30/2019 18:44,"GALVEZ AV/ROBINSON ST, HP",Hunters Point,94124,B10,17,6721,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.72837322353269, -122.36700435847635)",193642871-E17,8,10,3,1,58,1,3,,,
193471868,E01,19150320,Medical Incident,12/13/2019,12/13/2019,12/13/2019 13:08,12/13/2019 13:09,12/13/2019 13:10,12/13/2019 13:11,12/13/2019 13:13,,,Patient Declined Transport,12/13/2019 13:20,100 Block of 6TH ST,San Francisco,94103,B03,1,2252,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,3,6,South of Market,"(37.77991166933496, -122.40747443962437)",193471868-E01,9,14,2,34,28853,34,2,1,1,1
193643491,QRV1,19157713,Medical Incident,12/30/2019,12/30/2019,12/30/2019 20:57,12/30/2019 20:59,12/30/2019 20:59,12/30/2019 21:00,12/30/2019 21:06,,,Code 2 Transport,12/30/2019 21:20,300 Block of EDDY ST,San Francisco,94102,B02,3,1545,3,3,3,TRUE,Potentially Life-Threatening,1,SUPPORT,2,2,6,Tenderloin,"(37.78394291462712, -122.41295236246002)",193643491-QRV1,9,7,10,36,28852,36,10,1,,1
193204103,89,19138478,Medical Incident,11/16/2019,11/16/2019,11/16/2019 21:32,11/16/2019 21:35,11/16/2019 21:36,11/16/2019 21:36,,,,Code 2 Transport,11/16/2019 21:42,1200 Block of ATHENS ST,San Francisco,94112,B09,43,6225,2,2,2,TRUE,Non Life-threatening,1,MEDIC,2,9,11,Excelsior,"(37.71224121563527, -122.43667030982007)",193204103-89,6,9,4,7,28861,5,7,,,
193592879,76,19155639,Medical Incident,12/25/2019,12/25/2019,12/25/2019 23:15,12/25/2019 23:19,12/25/2019 23:19,12/25/2019 23:19,12/25/2019 23:31,12/25/2019 23:54,12/25/2019 23:54,Code 2 Transport,12/26/2019 0:07,800 Block of BUENA VISTA AVE,San Francisco,94117,B05,21,4354,2,2,2,TRUE,Non Life-threatening,1,MEDIC,1,5,8,Haight Ashbury,"(37.76930363659742, -122.44261080627477)",193592879-76,5,15,8,3,29492,9,5,,,
193431099,T08,19148277,Alarms,12/9/2019,12/9/2019,12/9/2019 9:43,12/9/2019 9:44,12/9/2019 9:45,12/9/2019 9:45,,,,Fire,12/9/2019 9:48,300 Block of SPEAR ST,San Francisco,94105,B03,35,2113,3,3,3,FALSE,Alarm,1,TRUCK,3,3,6,Financial District/South Beach,"(37.78941508344459, -122.39024907841389)",193431099-T08,9,6,2,8,28855,6,2,,,
193111682,E08,19134418,Medical Incident,11/7/2019,11/7/2019,11/7/2019 11:36,11/7/2019 11:37,11/7/2019 11:37,11/7/2019 11:38,,,,Code 2 Transport,11/7/2019 11:46,400 Block of 7TH ST,San Francisco,94103,B03,8,231,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,2,3,6,South of Market,"(37.77465347670717, -122.40511819724941)",193111682-E08,9,14,2,34,28853,34,2,,,
200141978,85,20005832,Medical Incident,1/14/2020,1/14/2020,1/14/2020 12:31,1/14/2020 12:32,1/14/2020 12:32,1/14/2020 12:33,1/14/2020 12:45,1/14/2020 12:54,1/14/2020 13:23,Code 2 Transport,1/14/2020 13:42,0 Block of GILROY ST,San Francisco,94124,B10,17,6642,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.71646867860236, -122.38889319274926)",200141978-85,8,10,3,1,58,1,3,,,
192813362,89,19120997,Medical Incident,10/8/2019,10/8/2019,10/8/2019 17:49,10/8/2019 17:49,10/8/2019 17:53,10/8/2019 17:53,,,,Other,10/8/2019 17:54,800 Block of BRYANT ST,San Francisco,94103,B03,8,2255,B,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,5,3,6,South of Market,"(37.775420706711, -122.40340479147905)",192813362-89,9,14,2,34,28853,34,2,,,
193483081,62,19150900,Medical Incident,12/14/2019,12/14/2019,12/14/2019 19:13,12/14/2019 19:14,12/14/2019 19:16,12/14/2019 19:19,12/14/2019 19:21,12/14/2019 19:39,12/14/2019 19:59,Code 2 Transport,12/14/2019 20:29,0 Block of 6TH ST,San Francisco,94103,B03,1,2251,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,3,6,South of Market,"(37.78122345429451, -122.40892807079717)",193483081-62,9,14,2,34,28853,34,2,1,1,1
193361002,T15,19144908,Citizen Assist / Service Call,12/2/2019,12/2/2019,12/2/2019 9:20,12/2/2019 9:21,12/2/2019 9:21,12/2/2019 9:22,,,,Code 2 Transport,12/2/2019 9:22,200 Block of MONTANA ST,San Francisco,94112,B09,33,8373,3,3,3,FALSE,Alarm,1,TRUCK,3,9,11,Oceanview/Merced/Ingleside,"(37.71665308206885, -122.45964389425018)",193361002-T15,6,9,5,24,28861,24,8,,,
193091791,82,19133612,Medical Incident,11/5/2019,11/5/2019,11/5/2019 12:03,11/5/2019 12:04,11/5/2019 12:05,11/5/2019 12:08,11/5/2019 12:08,11/5/2019 12:25,11/5/2019 12:36,Code 3 Transport,11/5/2019 13:02,0 Block of LECH WALESA ST,San Francisco,94102,B02,36,381,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,1,2,6,Tenderloin,"(37.77792271826081, -122.4189511600544)",193091791-82,9,7,6,36,28852,36,9,1,1,1
193420629,84,19147813,Medical Incident,12/8/2019,12/7/2019,12/8/2019 6:13,12/8/2019 6:13,12/8/2019 6:13,12/8/2019 6:13,12/8/2019 6:20,12/8/2019 6:34,12/8/2019 6:54,Code 2 Transport,12/8/2019 7:38,1900 Block of QUINT ST,San Francisco,94124,B10,42,6446,B,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.73361875040736, -122.39965529591213)",193420629-84,8,10,3,1,58,1,3,,,
200142453,B06,20005888,Structure Fire,1/14/2020,1/14/2020,1/14/2020 14:22,1/14/2020 14:22,1/14/2020 14:23,1/14/2020 14:25,1/14/2020 14:27,,,Fire,1/14/2020 14:48,600 Block of SHOTWELL ST,San Francisco,94110,B06,7,5447,3,3,3,FALSE,Alarm,1,CHIEF,6,6,9,Mission,"(37.75802715521798, -122.41577173195394)",200142453-B06,7,2,7,20,28859,19,4,,3,
193402252,E33,19146912,Medical Incident,12/6/2019,12/6/2019,12/6/2019 14:35,12/6/2019 14:37,12/6/2019 14:37,12/6/2019 14:39,12/6/2019 14:44,,,Code 2 Transport,12/6/2019 15:03,400 Block of VERNON ST,San Francisco,94132,B09,33,8432,2,2,2,TRUE,Non Life-threatening,1,ENGINE,1,9,11,Oceanview/Merced/Ingleside,"(37.72066003073106, -122.46813298688473)",193402252-E33,6,9,5,24,64,24,8,,,
193452668,87,19149381,Medical Incident,12/11/2019,12/11/2019,12/11/2019 14:46,12/11/2019 14:48,12/11/2019 14:50,12/11/2019 14:50,12/11/2019 14:54,12/11/2019 15:20,12/11/2019 15:29,Code 2 Transport,12/11/2019 16:12,1500 Block of SUTTER ST,San Francisco,94109,B04,38,3324,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,4,5,Pacific Heights,"(37.78708178866631, -122.4258678201407)",193452668-87,11,13,6,30,28858,27,9,,,
193630948,66,19157030,Medical Incident,12/29/2019,12/29/2019,12/29/2019 9:51,12/29/2019 9:54,12/29/2019 9:54,12/29/2019 9:54,12/29/2019 10:09,12/29/2019 10:16,12/29/2019 10:40,Code 2 Transport,12/29/2019 11:17,200 Block of EDDY ST,San Francisco,94102,B03,3,1453,2,2,2,TRUE,Potentially Life-Threatening,1,MEDIC,1,3,6,Tenderloin,"(37.784091036175454, -122.41178436945478)",193630948-66,9,14,10,36,28852,36,10,1,,1
200141326,87,20005774,Medical Incident,1/14/2020,1/14/2020,1/14/2020 9:59,1/14/2020 9:59,1/14/2020 10:00,1/14/2020 10:00,,,,Code 2 Transport,1/14/2020 10:00,0 Block of THOMAS MORE WAY,San Francisco,94132,B08,33,8773,3,2,2,FALSE,Potentially Life-Threatening,1,MEDIC,4,8,7,Lakeshore,"(37.71226466642348, -122.47293243797152)",200141326-87,4,1,5,16,64,14,8,,,
192971607,B04,19128042,Outside Fire,10/24/2019,10/24/2019,10/24/2019 10:49,10/24/2019 10:54,10/24/2019 10:59,10/24/2019 10:59,10/24/2019 11:10,,,Fire,10/24/2019 11:14,1000 Block of POINT LOBOS AVE,San Francisco,94121,B07,34,7314,3,3,3,FALSE,Fire,1,CHIEF,1,7,1,Outer Richmond,"(37.77848510936988, -122.51364835863598)",192971607-B04,2,11,9,29,55,26,6,,,
193561824,KM14,19154286,Medical Incident,12/22/2019,12/22/2019,12/22/2019 14:18,12/22/2019 14:18,12/22/2019 14:18,12/22/2019 14:19,,,,Code 2 Transport,12/22/2019 14:19,1800 Block of MISSION ST,San Francisco,94103,B02,6,5215,C,2,2,FALSE,Non Life-threatening,1,PRIVATE,2,2,9,Mission,"(37.76747787385289, -122.41983438916941)",193561824-KM14,7,8,7,20,28853,19,4,,3,
193503712,B05,19151801,Structure Fire,12/16/2019,12/16/2019,12/16/2019 21:26,12/16/2019 21:27,12/16/2019 21:28,12/16/2019 21:28,12/16/2019 21:30,,,Fire,12/16/2019 21:38,1700 Block of GOLDEN GATE AVE,San Francisco,94115,B05,21,4242,3,3,3,FALSE,Alarm,1,CHIEF,2,5,5,Western Addition,"(37.778672014633806, -122.43939382517198)",193503712-B05,11,15,8,39,29490,41,5,,,
193373148,T03,19145548,Alarms,12/3/2019,12/3/2019,12/3/2019 17:44,12/3/2019 17:45,12/3/2019 17:46,12/3/2019 17:47,12/3/2019 17:48,,,Fire,12/3/2019 17:57,800 Block of OFARRELL ST,San Francisco,94109,B04,3,1642,3,3,3,FALSE,Alarm,1,TRUCK,2,4,6,Tenderloin,"(37.785117990471164, -122.41873546099792)",193373148-T03,9,13,6,36,28858,36,9,,,1
